"","FIPS","impact","obama2008","romney2012","storm"
"666","18007",0,0.4105594957,0.65,0
"667","18009",0,0.4925482981,0.57,0
"668","18011",0,0.3660680742,0.68,0
"669","18013",0,0.4790448949,0.57,0
"670","18015",0,0.4285878301,0.64,0
"671","18017",0,0.4484261812,0.77,0
"672","18019",0,0.4602494645,0.54,0
"673","18021",0,0.4350957316,0.65,0
"674","18023",0,0.4288023275,0.64,0
"675","18025",0,0.4818718381,0.53,0
"676","18027",0,0.3183708184,0.75,0
"677","18029",0,0.3206103434,0.69,0
"678","18031",0,0.3711832061,0.69,0
"679","18033",0,0.4187989251,0.65,0
"680","18035",0,0.5691461603,0.47,0
"681","18037",0,0.4716157205,0.63,0
"682","18039",0,0.4391438596,0.62,0
"683","18041",0,0.4639873083,0.57,0
"684","18043",0,0.4451872757,0.56,0
"685","18045",0,0.4179951364,0.66,0
"686","18047",0,0.3211623738,0.7,0
"687","18049",0,0.4111567952,0.65,0
"688","18051",0,0.4277667329,0.64,0
"689","18053",0,0.4297895017,0.6,0
"690","18055",0,0.4191014535,0.65,0
"691","18057",0,0.3853329818,0.66,0
"692","18059",0,0.3470163436,0.69,0
"693","18061",0,0.4032052348,0.6,0
"694","18063",0,0.3776336362,0.67,0
"695","18065",0,0.4722952667,0.57,0
"696","18067",0,0.4629205887,0.56,0
"697","18069",0,0.3581851625,0.69,0
"698","18071",0,0.4232518476,0.62,0
"699","18073",0,0.3921629607,0.62,0
"700","18075",0,0.4511622305,0.59,0
"701","18077",0,0.4646412123,0.54,0
"702","18079",0,0.4485617597,0.6,0
"703","18081",0,0.3677093293,0.68,0
"704","18083",0,0.4610464762,0.63,0
"705","18085",0,0.3066214824,0.75,0
"706","18087",0,0.3858890529,0.67,0
"707","18089",0,0.6678214363,0.34,0
"708","18091",0,0.6030658212,0.43,0
"709","18093",0,0.3893480257,0.65,0
"710","18095",0,0.52647937,0.51,0
"711","18097",0,0.6384263943,0.38,0
"712","18099",0,0.4253711201,0.63,0
"713","18101",0,0.3492323439,0.69,0
"714","18103",0,0.394955595,0.64,0
"715","18105",0,0.6565428726,0.4,0
"716","18107",0,0.393641429,0.68,0
"717","18109",0,0.3589101159,0.69,0
"718","18111",0,0.4349917081,0.58,0
"719","18113",0,0.4161805433,0.66,0
"720","18115",0,0.3969832019,0.62,0
"721","18117",0,0.4197102885,0.6,0
"722","18119",0,0.438305709,0.62,0
"723","18121",0,0.4194988479,0.65,0
"724","18123",0,0.6057748969,0.43,0
"725","18125",0,0.4479097545,0.61,0
"726","18127",0,0.5302281369,0.47,0
"727","18129",0,0.4563632087,0.61,0
"728","18131",0,0.4154312668,0.62,0
"729","18133",0,0.4328888889,0.65,0
"730","18135",0,0.4479311302,0.61,0
"731","18137",0,0.3437602627,0.68,0
"732","18139",0,0.4232332503,0.66,0
"733","18141",0,0.5810057756,0.47,0
"734","18143",0,0.4810640216,0.52,0
"735","18145",0,0.3976877954,0.66,0
"736","18147",0,0.4951828549,0.57,0
"737","18149",0,0.5058225704,0.54,0
"738","18151",0,0.4446567587,0.62,0
"739","18153",0,0.4878104352,0.59,0
"740","18155",0,0.45,0.55,0
"741","18157",0,0.5528206181,0.51,0
"742","18159",0,0.4152293344,0.65,0
"743","18161",0,0.3657074341,0.65,0
"744","18163",0,0.5077252444,0.54,0
"745","18165",0,0.5620786517,0.52,0
"746","18167",0,0.5731595584,0.49,0
"747","18169",0,0.3935502489,0.67,0
"748","18171",0,0.439018282,0.63,0
"749","18173",0,0.4303015496,0.62,0
"750","18175",0,0.4048464406,0.61,0
"751","18177",0,0.4712205028,0.56,0
"752","18179",0,0.3372137551,0.72,0
"753","18181",0,0.449930265,0.6,0
"754","18183",0,0.3863801173,0.68,0
"755","19001",0,0.4758364312,0.53,0
"756","19003",0,0.5089163237,0.51,0
"757","19005",0,0.5646287587,0.47,0
"758","19007",0,0.4821864324,0.51,0
"759","19009",0,0.5082207868,0.52,0
"760","19011",0,0.5162544948,0.49,0
"761","19013",0,0.6053242921,0.39,0
"762","19015",0,0.5317621465,0.46,0
"763","19017",0,0.5403492213,0.48,0
"764","19019",0,0.5868001555,0.42,0
"765","19021",0,0.4855470616,0.54,0
"766","19023",0,0.4706874736,0.54,0
"767","19025",0,0.4530461777,0.55,0
"768","19027",0,0.5122140364,0.52,0
"769","19029",0,0.4390946502,0.59,0
"770","19031",0,0.5417144047,0.47,0
"771","19033",0,0.5984103744,0.43,0
"772","19035",0,0.455450237,0.57,0
"773","19037",0,0.5996307124,0.44,0
"774","19039",0,0.5019270007,0.48,0
"775","19041",0,0.4685289534,0.58,0
"776","19043",0,0.5792007164,0.46,0
"777","19045",0,0.6118609577,0.38,0
"778","19047",0,0.518149965,0.53,0
"779","19049",0,0.4660658622,0.55,0
"780","19051",0,0.4611620795,0.57,0
"781","19053",0,0.4873433276,0.51,0
"782","19055",0,0.5231047339,0.49,0
"783","19057",0,0.6091699838,0.4,0
"784","19059",0,0.4677763118,0.58,0
"785","19061",0,0.5577540734,0.42,0
"786","19063",0,0.5134107286,0.53,0
"787","19065",0,0.5771831814,0.43,0
"788","19067",0,0.5981296758,0.42,0
"789","19069",0,0.5015637217,0.54,0
"790","19071",0,0.4728446639,0.54,0
"791","19073",0,0.4962137148,0.49,0
"792","19075",0,0.4095069383,0.61,0
"793","19077",0,0.4531685237,0.54,0
"794","19079",0,0.4982556691,0.5,0
"795","19081",0,0.4742478327,0.56,0
"796","19083",0,0.4969848674,0.52,0
"797","19085",0,0.4706272378,0.56,0
"798","19087",0,0.487325496,0.52,0
"799","19089",0,0.6232469188,0.39,0
"800","19091",0,0.4221786065,0.6,0
"801","19093",0,0.4127659574,0.62,0
"802","19095",0,0.4926218864,0.52,0
"803","19097",0,0.6157670455,0.41,0
"804","19099",0,0.5308513408,0.45,0
"805","19101",0,0.5914598283,0.4,0
"806","19103",0,0.7020740454,0.31,0
"807","19105",0,0.545993767,0.45,0
"808","19107",0,0.4732968485,0.54,0
"809","19109",0,0.5104662753,0.55,0
"810","19111",0,0.5759990268,0.41,0
"811","19113",0,0.6022706987,0.4,0
"812","19115",0,0.5156537753,0.49,0
"813","19117",0,0.4569880334,0.52,0
"814","19119",0,0.26996934,0.76,0
"815","19121",0,0.4428229665,0.55,0
"816","19123",0,0.4105166052,0.59,0
"817","19125",0,0.4387845762,0.56,0
"818","19127",0,0.5390510354,0.44,0
"819","19129",0,0.4098813138,0.58,0
"820","19131",0,0.5629432624,0.47,0
"821","19133",0,0.480235492,0.54,0
"822","19135",0,0.465956341,0.53,0
"823","19137",0,0.4428735193,0.6,0
"824","19139",0,0.5729826785,0.41,0
"825","19141",0,0.3196766237,0.72,0
"826","19143",0,0.3323717949,0.7,0
"827","19145",0,0.3955142232,0.62,0
"828","19147",0,0.5062761506,0.54,0
"829","19149",0,0.3685102947,0.66,0
"830","19151",0,0.4500752634,0.59,0
"831","19153",0,0.5657607101,0.42,0
"832","19155",0,0.4833436888,0.52,0
"833","19157",0,0.5489859752,0.44,0
"834","19159",0,0.4624017957,0.53,0
"835","19161",0,0.4461507778,0.58,0
"836","19163",0,0.5681486583,0.42,0
"837","19165",0,0.44484375,0.6,0
"838","19167",0,0.1815878378,0.83,0
"839","19169",0,0.5717519535,0.42,0
"840","19171",0,0.5549971445,0.45,0
"841","19173",0,0.4484484484,0.56,0
"842","19175",0,0.5086764206,0.47,0
"843","19177",0,0.4300474728,0.58,0
"844","19179",0,0.5551846033,0.43,0
"845","19181",0,0.496738646,0.5,0
"846","19183",0,0.4881291548,0.51,0
"847","19185",0,0.4582629267,0.55,0
"848","19187",0,0.5358911565,0.46,0
"849","19189",0,0.5359390527,0.49,0
"850","19191",0,0.6074774694,0.42,0
"851","19193",0,0.4891396061,0.49,0
"852","19195",0,0.6043437205,0.42,0
"853","19197",0,0.4866015132,0.53,0
"854","20001",0,0.3722474659,0.62,0
"855","20003",0,0.3227689741,0.69,0
"856","20005",0,0.4490753912,0.59,0
"857","20007",0,0.2427385892,0.77,0
"858","20009",0,0.2740371294,0.76,0
"859","20011",0,0.3525428829,0.66,0
"860","20013",0,0.2998598786,0.71,0
"861","20015",0,0.3282190574,0.7,0
"862","20017",0,0.2787377911,0.7,0
"863","20019",0,0.2122381477,0.8,0
"864","20021",0,0.3621301775,0.64,0
"865","20023",0,0.2532239156,0.81,0
"866","20025",0,0.2138420586,0.79,0
"867","20027",0,0.2487965543,0.76,0
"868","20029",0,0.2771937843,0.73,0
"869","20031",0,0.2650515711,0.74,0
"870","20033",0,0.2012448133,0.83,0
"871","20035",0,0.3627743766,0.64,0
"872","20037",0,0.4942788803,0.52,0
"873","20039",0,0.2199223803,0.8,0
"874","20041",0,0.2776728818,0.73,0
"875","20043",0,0.3085959885,0.71,0
"876","20045",0,0.6419066804,0.37,0
"877","20047",0,0.2443778111,0.77,0
"878","20049",0,0.2522839072,0.77,0
"879","20051",0,0.3217777048,0.71,0
"880","20053",0,0.2891649413,0.71,0
"881","20055",0,0.3152066443,0.67,0
"882","20057",0,0.3320895522,0.68,0
"883","20059",0,0.3776489923,0.64,0
"884","20061",0,0.4291539246,0.56,0
"885","20063",0,0.1838340486,0.84,0
"886","20065",0,0.2307142857,0.79,0
"887","20067",0,0.2382057231,0.79,0
"888","20069",0,0.2039215686,0.82,0
"889","20071",0,0.2027027027,0.81,0
"890","20073",0,0.2985658409,0.73,0
"891","20075",0,0.2141544118,0.79,0
"892","20077",0,0.2685050798,0.74,0
"893","20079",0,0.4033783343,0.6,0
"894","20081",0,0.1771390374,0.83,0
"895","20083",0,0.190926276,0.82,0
"896","20085",0,0.3673204733,0.64,0
"897","20087",0,0.3969623749,0.6,0
"898","20089",0,0.1973434535,0.83,0
"899","20091",0,0.4472602419,0.58,0
"900","20093",0,0.2078458362,0.79,0
"901","20095",0,0.2637173226,0.74,0
"902","20097",0,0.1754229742,0.86,0
"903","20099",0,0.4236585639,0.59,0
"904","20101",0,0.1883182276,0.8,0
"905","20103",0,0.4298381659,0.59,0
"906","20105",0,0.2164614388,0.79,0
"907","20107",0,0.3090668432,0.72,0
"908","20109",0,0.1562280084,0.83,0
"909","20111",0,0.4564218334,0.55,0
"910","20113",0,0.3146901301,0.7,0
"911","20115",0,0.2983661344,0.72,0
"912","20117",0,0.3541003185,0.67,0
"913","20119",0,0.1911917098,0.85,0
"914","20121",0,0.3732310541,0.66,0
"915","20123",0,0.2192648923,0.78,0
"916","20125",0,0.3090441176,0.7,0
"917","20127",0,0.3191035219,0.69,0
"918","20129",0,0.1637554585,0.84,0
"919","20131",0,0.2663507109,0.78,0
"920","20133",0,0.3554542865,0.66,0
"921","20135",0,0.1875414182,0.84,0
"922","20137",0,0.2066920796,0.81,0
"923","20139",0,0.33596785,0.64,0
"924","20141",0,0.2095391211,0.8,0
"925","20143",0,0.2293637847,0.78,0
"926","20145",0,0.3057705841,0.7,0
"927","20147",0,0.1970970206,0.83,0
"928","20149",0,0.2639362912,0.72,0
"929","20151",0,0.308310992,0.73,0
"930","20153",0,0.1750972763,0.85,0
"931","20155",0,0.3728546746,0.65,0
"932","20157",0,0.2385844749,0.79,0
"933","20159",0,0.2871937358,0.73,0
"934","20161",0,0.4532435851,0.55,0
"935","20163",0,0.1815707621,0.82,0
"936","20165",0,0.2818336163,0.74,0
"937","20167",0,0.2221192462,0.8,0
"938","20169",0,0.3577674081,0.65,0
"939","20171",0,0.1458040319,0.84,0
"940","20173",0,0.4240283632,0.59,0
"941","20175",0,0.2727993656,0.71,0
"942","20177",0,0.4868720005,0.5,0
"943","20179",0,0.1889055472,0.86,0
"944","20181",0,0.2541291291,0.75,0
"945","20183",0,0.2012897282,0.81,0
"946","20185",0,0.2603406326,0.75,0
"947","20187",0,0.227217497,0.8,0
"948","20189",0,0.1334939759,0.86,0
"949","20191",0,0.3244304792,0.69,0
"950","20193",0,0.2131652661,0.81,0
"951","20195",0,0.2506038647,0.8,0
"952","20197",0,0.2926829268,0.69,0
"953","20199",0,0.1194029851,0.9,0
"954","20201",0,0.2206896552,0.8,0
"955","20203",0,0.1607495069,0.83,0
"956","20205",0,0.2869257951,0.76,0
"957","20207",0,0.3204804046,0.72,0
"958","20209",0,0.6937818883,0.31,0
"959","21001",0,0.2551351351,0.77,0
"960","21003",0,0.2737853566,0.73,0
"961","21005",0,0.328056872,0.66,0
"962","21007",0,0.3514778325,0.68,0
"963","21009",0,0.3233176653,0.66,0
"964","21011",0,0.4864626899,0.55,0
"965","21013",0,0.2198139911,0.75,0
"966","21015",0,0.3208728877,0.68,0
"967","21017",0,0.406362545,0.59,0
"968","21019",1,0.4299192027,0.57,0
"969","21021",0,0.3773166482,0.62,0
"970","21023",0,0.3651073845,0.63,0
"971","21025",1,0.4383697813,0.66,0
"972","21027",0,0.364937808,0.63,0
"973","21029",0,0.3312689419,0.67,0
"974","21031",0,0.2930092331,0.73,0
"975","21033",0,0.3568317471,0.67,0
"976","21035",0,0.4002207219,0.63,0
"977","21037",0,0.3876355695,0.6,0
"978","21039",0,0.3358807795,0.7,0
"979","21041",0,0.4474576271,0.54,0
"980","21043",1,0.439710529,0.59,0
"981","21045",0,0.2046332046,0.81,0
"982","21047",0,0.3915320433,0.61,0
"983","21049",0,0.3678653698,0.64,0
"984","21051",0,0.2107550244,0.84,0
"985","21053",0,0.1824065197,0.81,0
"986","21055",0,0.3190839695,0.74,0
"987","21057",0,0.2491955667,0.78,0
"988","21059",0,0.4420246665,0.6,0
"989","21061",0,0.3134724858,0.69,0
"990","21063",1,0.6103379722,0.47,0
"991","21065",0,0.2926232593,0.72,0
"992","21067",0,0.5174048278,0.48,0
"993","21069",0,0.3907750343,0.65,0
"994","21071",1,0.480873619,0.66,0
"995","21073",0,0.4886830848,0.49,0
"996","21075",0,0.4377008211,0.57,0
"997","21077",0,0.4002505481,0.57,0
"998","21079",0,0.279095575,0.75,0
"999","21081",0,0.35141856,0.66,0
"1000","21083",0,0.3616836893,0.69,0
"1001","21085",0,0.3184893467,0.69,0
"1002","21087",0,0.2370545383,0.75,0
"1003","21089",1,0.419103684,0.58,0
"1004","21091",0,0.5150048403,0.54,0
"1005","21093",0,0.391347837,0.6,0
"1006","21095",4,0.260843252,0.81,0
"1007","21097",0,0.3841897233,0.64,0
"1008","21099",0,0.3359248936,0.64,0
"1009","21101",0,0.5059664669,0.55,0
"1010","21103",0,0.3937554206,0.6,0
"1011","21105",0,0.3608888889,0.67,0
"1012","21107",0,0.3671697333,0.69,0
"1013","21109",0,0.1422281776,0.86,0
"1014","21111",0,0.5550474671,0.44,0
"1015","21113",0,0.3085143225,0.69,0
"1016","21115",1,0.2826188803,0.79,0
"1017","21117",0,0.3852644429,0.61,0
"1018","21119",1,0.4501338091,0.73,0
"1019","21121",0,0.2699095619,0.76,0
"1020","21123",0,0.309647135,0.68,0
"1021","21125",0,0.2052553962,0.81,0
"1022","21127",1,0.3604177731,0.71,0
"1023","21129",0,0.2711864407,0.75,0
"1024","21131",0,0.1742096884,0.9,0
"1025","21133",4,0.3185185185,0.78,0
"1026","21135",1,0.3151742851,0.7,0
"1027","21137",0,0.3007321604,0.7,0
"1028","21139",0,0.3531460919,0.68,0
"1029","21141",0,0.3499540863,0.66,0
"1030","21143",0,0.409079118,0.63,0
"1031","21145",0,0.3669441373,0.65,0
"1032","21147",0,0.2326613649,0.8,0
"1033","21149",0,0.4439167797,0.64,0
"1034","21151",0,0.3808587147,0.63,0
"1035","21153",1,0.4525908407,0.69,0
"1036","21155",0,0.47222587,0.52,0
"1037","21157",0,0.3643885595,0.66,0
"1038","21159",1,0.218851571,0.83,0
"1039","21161",0,0.4059823059,0.61,0
"1040","21163",0,0.3875602356,0.61,0
"1041","21165",0,0.512655685,0.57,0
"1042","21167",0,0.3140159046,0.69,0
"1043","21169",0,0.3215051203,0.64,0
"1044","21171",0,0.2287245445,0.79,0
"1045","21173",0,0.4098344788,0.62,0
"1046","21175",1,0.4301921741,0.68,0
"1047","21177",0,0.4826596322,0.61,0
"1048","21179",0,0.4218009479,0.58,0
"1049","21181",0,0.4282828283,0.61,0
"1050","21183",0,0.4000197103,0.67,0
"1051","21185",0,0.3410789231,0.68,0
"1052","21187",0,0.3565565144,0.65,0
"1053","21189",0,0.2259786477,0.81,0
"1054","21191",0,0.3493622889,0.64,0
"1055","21193",4,0.3319518072,0.79,0
"1056","21195",1,0.4204741094,0.74,0
"1057","21197",0,0.4128348661,0.61,0
"1058","21199",0,0.2169525732,0.8,0
"1059","21201",0,0.4443349754,0.62,0
"1060","21203",0,0.2247370099,0.81,0
"1061","21205",0,0.4996320824,0.53,0
"1062","21207",0,0.2130041818,0.8,0
"1063","21209",0,0.3908768373,0.62,0
"1064","21211",0,0.3706040992,0.63,0
"1065","21213",0,0.3796689014,0.61,0
"1066","21215",0,0.3129581314,0.68,0
"1067","21217",0,0.2914364641,0.69,0
"1068","21219",0,0.3122849626,0.69,0
"1069","21221",0,0.3441090853,0.67,0
"1070","21223",0,0.389296957,0.6,0
"1071","21225",0,0.4647000331,0.66,0
"1072","21227",0,0.4003266121,0.6,0
"1073","21229",0,0.3582938389,0.67,0
"1074","21231",0,0.3058643691,0.73,0
"1075","21233",0,0.4314079422,0.66,0
"1076","21235",0,0.254250894,0.78,0
"1077","21237",0,0.503032345,0.6,0
"1078","21239",0,0.408798894,0.59,0
"1079","22001",0,0.2631224261,0.74,0
"1080","22003",0,0.3053765712,0.7,0
"1081","22005",0,0.3140573982,0.66,0
"1082","22007",0,0.4339416058,0.55,0
"1083","22009",0,0.3735829003,0.63,0
"1084","22011",0,0.21820378,0.78,0
"1085","22013",0,0.4830417227,0.51,0
"1086","22015",0,0.2771570724,0.72,0
"1087","22017",0,0.5102568841,0.47,0
"1088","22019",0,0.3682043536,0.63,0
"1089","22021",0,0.2284896791,0.77,0
"1090","22023",0,0.1614432447,0.87,0
"1091","22025",0,0.3175119617,0.65,0
"1092","22027",0,0.4421868148,0.54,0
"1093","22029",0,0.3952975753,0.58,0
"1094","22031",0,0.4276621787,0.56,0
"1095","22033",0,0.5046618449,0.47,0
"1096","22035",0,0.6369766788,0.38,0
"1097","22037",0,0.4406796702,0.53,0
"1098","22039",0,0.3663453111,0.65,0
"1099","22041",0,0.3162676357,0.67,0
"1100","22043",0,0.172256632,0.82,0
"1101","22045",0,0.3766735014,0.63,0
"1102","22047",0,0.5494793253,0.43,0
"1103","22049",0,0.3174767322,0.68,0
"1104","22051",0,0.3589166035,0.58,0
"1105","22053",0,0.2905925926,0.73,0
"1106","22055",0,0.3360971121,0.66,0
"1107","22057",0,0.2549811311,0.73,0
"1108","22059",0,0.1312576313,0.87,0
"1109","22061",0,0.4316971279,0.57,0
"1110","22063",0,0.131217805,0.84,0
"1111","22065",0,0.5849056604,0.39,0
"1112","22067",0,0.4386603016,0.52,0
"1113","22069",0,0.4570809164,0.53,0
"1114","22071",0,0.7932488875,0.18,0
"1115","22073",0,0.3687674007,0.6,0
"1116","22075",0,0.323501245,0.63,0
"1117","22077",0,0.4435866506,0.54,0
"1118","22079",0,0.3497399864,0.64,0
"1119","22081",0,0.4493411104,0.52,0
"1120","22083",0,0.3606360963,0.63,0
"1121","22085",0,0.232594281,0.77,0
"1122","22087",0,0.2578286558,0.61,0
"1123","22089",0,0.3354861576,0.63,0
"1124","22091",0,0.5769044153,0.4,0
"1125","22093",0,0.5566345618,0.42,0
"1126","22095",0,0.5737250554,0.36,0
"1127","22097",0,0.4769940455,0.52,0
"1128","22099",0,0.3883803398,0.62,0
"1129","22101",0,0.4080366892,0.59,0
"1130","22103",0,0.2245509255,0.75,0
"1131","22105",0,0.3381571905,0.63,0
"1132","22107",0,0.5414473684,0.44,0
"1133","22109",0,0.2845522461,0.7,0
"1134","22111",0,0.2855171145,0.7,0
"1135","22113",0,0.2521749638,0.76,0
"1136","22115",0,0.2241105967,0.78,0
"1137","22117",0,0.3287156357,0.63,0
"1138","22119",0,0.3617952928,0.62,0
"1139","22121",0,0.4249957863,0.54,0
"1140","22123",0,0.1760577502,0.8,0
"1141","22125",0,0.4296902812,0.56,0
"1142","22127",0,0.3021433851,0.69,0
"1143","23001",1,0.5633919376,0.42,1.601
"1144","23003",1,0.5376430939,0.45,0
"1145","23005",1,0.6399123213,0.34,1.499
"1146","23007",1,0.587073509,0.39,0
"1147","23009",1,0.5879987531,0.4,1.601
"1148","23011",1,0.5641918608,0.43,1.201
"1149","23013",1,0.5978052604,0.38,1.401
"1150","23015",1,0.5510781359,0.43,1.499
"1151","23017",1,0.567433326,0.41,0
"1152","23019",1,0.5234980266,0.48,1.299
"1153","23021",1,0.4702260906,0.5,0
"1154","23023",1,0.5703406065,0.4,1.601
"1155","23025",1,0.5185976913,0.46,0
"1156","23027",1,0.5225695212,0.44,1.499
"1157","23029",1,0.4953417082,0.47,1.401
"1158","23031",1,0.5935187221,0.41,1.601
"1159","24001",3,0.3603124254,0.64,0
"1160","24003",3,0.4820491353,0.49,2.3
"1161","24005",3,0.562268356,0.41,2.402
"1162","24009",3,0.4609147609,0.53,3.1
"1163","24011",3,0.3757059961,0.61,0
"1164","24013",4,0.3329360493,0.65,0
"1165","24015",4,0.4164511494,0.58,0.4
"1166","24017",3,0.6238326705,0.33,4.101
"1167","24019",3,0.4519036728,0.52,2.402
"1168","24021",4,0.4850059604,0.5,0
"1169","24023",3,0.2887155817,0.74,0
"1170","24025",3,0.3949550362,0.58,1.9
"1171","24027",4,0.6006947416,0.38,0
"1172","24029",3,0.4928021087,0.49,2.1
"1173","24031",4,0.7178299663,0.27,0
"1174","24033",3,0.8894862753,0.09,3.1
"1175","24035",3,0.3565967625,0.64,2.598
"1176","24037",3,0.4275656962,0.56,3.199
"1177","24039",3,0.4822650902,0.48,2.999
"1178","24041",3,0.4410751914,0.55,2.3
"1179","24043",4,0.4259569058,0.58,0
"1180","24045",3,0.4629803883,0.52,2.402
"1181","24047",3,0.4159629325,0.58,4.8
"1182","24510",3,0.562268356,0.11,2.402
"1183","25001",3,0.5610402101,0.46,4.8
"1184","25003",1,0.7516389578,0.22,0
"1185","25005",3,0.6071373737,0.39,3.1
"1186","25007",3,0.7514043607,0.26,2.402
"1187","25009",1,0.5935635524,0.41,1.9
"1188","25011",1,0.7269258911,0.25,0
"1189","25013",1,0.6152903662,0.37,0
"1190","25015",1,0.7177379645,0.27,0
"1191","25017",4,0.6423017064,0.36,0.299
"1192","25019",3,0.6750374189,0.36,1.9
"1193","25021",4,0.584597607,0.41,2.402
"1194","25023",3,0.5301989602,0.47,4.8
"1195","25025",1,0.7749261101,0.21,2.402
"1196","25027",1,0.5583409867,0.45,0
"1197","26001",0,0.4536340852,0.59,0
"1198","26003",0,0.5204210526,0.51,0
"1199","26005",0,0.4350463228,0.59,0
"1200","26007",0,0.5107722904,0.52,0
"1201","26009",0,0.4388535951,0.6,0
"1202","26011",0,0.5111958661,0.52,0
"1203","26013",0,0.4733809001,0.53,0
"1204","26015",0,0.4400130869,0.59,0
"1205","26017",0,0.5674856775,0.47,0
"1206","26019",0,0.5292179475,0.51,0
"1207","26021",0,0.5199206778,0.53,0
"1208","26023",0,0.4601247128,0.59,0
"1209","26025",0,0.5384471527,0.49,0
"1210","26027",0,0.5124941666,0.56,0
"1211","26029",0,0.474490151,0.57,0
"1212","26031",0,0.4834903964,0.55,0
"1213","26033",0,0.4898950525,0.53,0
"1214","26035",0,0.5146584277,0.52,0
"1215","26037",0,0.4954176162,0.53,0
"1216","26039",0,0.4795093393,0.55,0
"1217","26041",0,0.5242800084,0.53,0
"1218","26043",0,0.4503793855,0.6,0
"1219","26045",0,0.533462927,0.48,0
"1220","26047",0,0.4691460055,0.58,0
"1221","26049",0,0.6545372682,0.35,0
"1222","26051",0,0.4976965486,0.53,0
"1223","26053",0,0.5756292352,0.45,0
"1224","26055",0,0.4772703951,0.55,0
"1225","26057",0,0.5132513815,0.51,0
"1226","26059",0,0.4286273167,0.61,0
"1227","26061",0,0.467998497,0.54,0
"1228","26063",1,0.4882988036,0.57,0
"1229","26065",0,0.6594177433,0.35,0
"1230","26067",0,0.4724047725,0.56,0
"1231","26069",0,0.5151216073,0.52,0
"1232","26071",0,0.499837715,0.54,0
"1233","26073",0,0.5883452679,0.45,0
"1234","26075",0,0.5030669906,0.52,0
"1235","26077",0,0.5924267002,0.43,0
"1236","26079",0,0.4447582068,0.59,0
"1237","26081",0,0.4943458095,0.53,0
"1238","26083",0,0.4326241135,0.56,0
"1239","26085",0,0.5515873016,0.47,0
"1240","26087",0,0.4730170627,0.55,0
"1241","26089",0,0.5085050477,0.53,0
"1242","26091",0,0.5162060802,0.5,0
"1243","26093",0,0.4250838202,0.61,0
"1244","26095",0,0.4346715328,0.61,0
"1245","26097",0,0.4732645403,0.56,0
"1246","26099",1,0.5338203437,0.48,0
"1247","26101",0,0.5562903722,0.46,0
"1248","26103",0,0.59169279,0.42,0
"1249","26105",0,0.513501084,0.52,0
"1250","26107",0,0.4879081988,0.54,0
"1251","26109",0,0.5420103326,0.51,0
"1252","26111",0,0.473875397,0.57,0
"1253","26113",0,0.3868126001,0.66,0
"1254","26115",1,0.5127265589,0.49,0
"1255","26117",0,0.4882629108,0.54,0
"1256","26119",0,0.4483208955,0.58,0
"1257","26121",0,0.6390311617,0.41,0
"1258","26123",0,0.4669523439,0.58,0
"1259","26125",0,0.5653208668,0.45,0
"1260","26127",0,0.5120313374,0.55,0
"1261","26129",0,0.5006500743,0.52,0
"1262","26131",0,0.506048906,0.54,0
"1263","26133",0,0.4402470033,0.6,0
"1264","26135",0,0.4359981516,0.57,0
"1265","26137",0,0.4465757768,0.59,0
"1266","26139",0,0.3738785444,0.67,0
"1267","26141",0,0.4958005599,0.54,0
"1268","26143",0,0.5040569395,0.51,0
"1269","26145",0,0.5790500351,0.44,0
"1270","26147",1,0.5027624992,0.53,0
"1271","26149",0,0.4794003115,0.56,0
"1272","26151",1,0.4485819119,0.6,0
"1273","26153",0,0.5049710983,0.53,0
"1274","26155",0,0.5335564507,0.47,0
"1275","26157",0,0.4857718459,0.55,0
"1276","26159",0,0.5346583065,0.49,0
"1277","26161",0,0.6978510718,0.31,0
"1278","26163",1,0.7417705438,0.26,0
"1279","26165",0,0.4691365897,0.58,0
"1280","27001",0,0.4896110815,0.5,0
"1281","27003",0,0.4789007697,0.5,0
"1282","27005",0,0.4545830869,0.56,0
"1283","27007",0,0.5420312077,0.44,0
"1284","27009",0,0.4387914028,0.55,0
"1285","27011",0,0.5201072386,0.5,0
"1286","27013",0,0.5532968763,0.44,0
"1287","27015",0,0.4280975897,0.57,0
"1288","27017",0,0.6265867611,0.36,0
"1289","27019",0,0.4166633044,0.59,0
"1290","27021",0,0.4472859163,0.55,0
"1291","27023",0,0.5179389916,0.48,0
"1292","27025",0,0.4377247355,0.55,0
"1293","27027",0,0.571614762,0.45,0
"1294","27029",0,0.4421672556,0.56,0
"1295","27031",0,0.6050344621,0.37,0
"1296","27033",0,0.4586866168,0.57,0
"1297","27035",0,0.452390461,0.56,0
"1298","27037",0,0.5197548503,0.47,0
"1299","27039",0,0.4385809748,0.53,0
"1300","27041",0,0.4434382636,0.57,0
"1301","27043",0,0.4595891254,0.53,0
"1302","27045",0,0.5296538152,0.45,0
"1303","27047",0,0.575717106,0.42,0
"1304","27049",0,0.4830053667,0.5,0
"1305","27051",0,0.515176831,0.5,0
"1306","27053",0,0.6361659395,0.35,0
"1307","27055",0,0.5443317972,0.47,0
"1308","27057",0,0.4194937145,0.57,0
"1309","27059",0,0.4126682344,0.58,0
"1310","27061",0,0.553859447,0.44,0
"1311","27063",0,0.4669163546,0.56,0
"1312","27065",0,0.4416381447,0.53,0
"1313","27067",0,0.4634436662,0.52,0
"1314","27069",0,0.5814497272,0.45,0
"1315","27071",0,0.5383593981,0.44,0
